cell_name,pin,index1.1,index1.2,val1,index2.1,index2.2,val2,index3.1,index3.2,val3,dim_signature,measurements
NAND2X1,Y,0.5,1.8,2.16315,0.5,1.8,1.35774,0.5,1.8,0.003606,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.06,3.75875,1.2,0.06,3.04081,1.2,0.06,0.001126,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.24,3.92988,1.2,0.24,2.99608,1.2,0.24,0.001112,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.48,3.98154,1.2,0.48,2.97542,1.2,0.48,0.001149,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.9,3.99337,1.2,0.9,2.93016,1.2,0.9,0.00138,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,1.2,4.07033,1.2,1.2,2.91338,1.2,1.2,0.001903,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,1.8,4.29798,1.2,1.8,2.89376,1.2,1.8,0.002366,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.06,9.3991,3.0,0.06,7.60153,3.0,0.06,0.001143,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.24,9.35874,3.0,0.24,7.92348,3.0,0.24,0.001136,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.48,9.43303,3.0,0.48,7.44929,3.0,0.48,0.001134,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.9,9.63738,3.0,0.9,7.26413,3.0,0.9,0.00122,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,1.2,9.67026,3.0,1.2,7.45381,3.0,1.2,0.001317,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,1.8,9.85453,3.0,1.8,7.25406,3.0,1.8,0.001663,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.06,12.5346,4.0,0.06,10.0561,4.0,0.06,0.001144,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.24,12.5008,4.0,0.24,9.85202,4.0,0.24,0.001101,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.48,12.7371,4.0,0.48,9.82611,4.0,0.48,0.001122,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.9,12.5943,4.0,0.9,9.9514,4.0,0.9,0.001222,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,1.2,12.7106,4.0,1.2,9.7048,4.0,1.2,0.001287,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,1.8,13.0839,4.0,1.8,10.0971,4.0,1.8,0.001568,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.06,15.4808,5.0,0.06,12.204,5.0,0.06,0.00112,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.24,15.6368,5.0,0.24,12.0829,5.0,0.24,0.001114,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.48,15.6151,5.0,0.48,12.1526,5.0,0.48,0.001136,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.9,15.8657,5.0,0.9,12.2541,5.0,0.9,0.001211,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,1.2,15.9367,5.0,1.2,12.2752,5.0,1.2,0.001267,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,1.8,16.0212,5.0,1.8,12.3107,5.0,1.8,0.001471,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,0.06,0.345107,0.1,0.06,0.250211,0.1,0.06,0.001065,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,0.24,0.400669,0.1,0.24,0.248726,0.1,0.24,0.001143,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,0.48,0.461807,0.1,0.48,0.305263,0.1,0.48,0.001711,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,0.9,0.611732,0.1,0.9,0.375961,0.1,0.9,0.003606,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,1.2,0.650215,0.1,1.2,0.455492,0.1,1.2,0.005419,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,1.8,0.820245,0.1,1.8,0.555835,0.1,1.8,0.009376,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,0.06,1.58525,0.5,0.06,1.32949,0.5,0.06,0.001178,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,0.24,1.6358,0.5,0.24,1.24556,0.5,0.24,0.001123,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,0.48,1.69257,0.5,0.48,1.22376,0.5,0.48,0.001258,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,0.9,1.81364,0.5,0.9,1.213,0.5,0.9,0.001918,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,1.2,1.90678,0.5,1.2,1.22175,0.5,1.2,0.002453,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.5,1.8,2.16315,0.5,1.8,1.35774,0.5,1.8,0.003606,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.06,3.75875,1.2,0.06,3.04081,1.2,0.06,0.001126,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.24,3.92988,1.2,0.24,2.99608,1.2,0.24,0.001112,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.48,3.98154,1.2,0.48,2.97542,1.2,0.48,0.001149,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,0.9,3.99337,1.2,0.9,2.93016,1.2,0.9,0.00138,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,1.2,4.07033,1.2,1.2,2.91338,1.2,1.2,0.001903,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,1.2,1.8,4.29798,1.2,1.8,2.89376,1.2,1.8,0.002366,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.06,9.3991,3.0,0.06,7.60153,3.0,0.06,0.001143,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.24,9.35874,3.0,0.24,7.92348,3.0,0.24,0.001136,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.48,9.43303,3.0,0.48,7.44929,3.0,0.48,0.001134,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,0.9,9.63738,3.0,0.9,7.26413,3.0,0.9,0.00122,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,1.2,9.67026,3.0,1.2,7.45381,3.0,1.2,0.001317,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,3.0,1.8,9.85453,3.0,1.8,7.25406,3.0,1.8,0.001663,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.06,12.5346,4.0,0.06,10.0561,4.0,0.06,0.001144,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.24,12.5008,4.0,0.24,9.85202,4.0,0.24,0.001101,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.48,12.7371,4.0,0.48,9.82611,4.0,0.48,0.001122,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,0.9,12.5943,4.0,0.9,9.9514,4.0,0.9,0.001222,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,1.2,12.7106,4.0,1.2,9.7048,4.0,1.2,0.001287,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,4.0,1.8,13.0839,4.0,1.8,10.0971,4.0,1.8,0.001568,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.06,15.4808,5.0,0.06,12.204,5.0,0.06,0.00112,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.24,15.6368,5.0,0.24,12.0829,5.0,0.24,0.001114,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.48,15.6151,5.0,0.48,12.1526,5.0,0.48,0.001136,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,0.9,15.8657,5.0,0.9,12.2541,5.0,0.9,0.001211,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,1.2,15.9367,5.0,1.2,12.2752,5.0,1.2,0.001267,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,5.0,1.8,16.0212,5.0,1.8,12.3107,5.0,1.8,0.001471,6x6,cell_rise_fall_transition_fall_power
NAND2X1,Y,0.1,0.06,0.345107,0.1,0.06,0.004097,0.1,0.06,0.001065,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.24,0.400669,0.1,0.24,0.005058,0.1,0.24,0.001143,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.48,0.461807,0.1,0.48,0.004078,0.1,0.48,0.001711,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.9,0.611732,0.1,0.9,0.005939,0.1,0.9,0.003606,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,1.2,0.650215,0.1,1.2,0.004953,0.1,1.2,0.005419,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,1.8,0.820245,0.1,1.8,0.017622,0.1,1.8,0.009376,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.06,1.58525,0.5,0.06,0.004108,0.5,0.06,0.001178,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.24,1.6358,0.5,0.24,0.004342,0.5,0.24,0.001123,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.48,1.69257,0.5,0.48,0.004144,0.5,0.48,0.001258,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.9,1.81364,0.5,0.9,0.005133,0.5,0.9,0.001918,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,1.2,1.90678,0.5,1.2,0.004502,0.5,1.2,0.002453,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,1.8,2.16315,0.5,1.8,0.014635,0.5,1.8,0.003606,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.06,3.75875,1.2,0.06,0.004045,1.2,0.06,0.001126,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.24,3.92988,1.2,0.24,0.004552,1.2,0.24,0.001112,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.48,3.98154,1.2,0.48,0.004381,1.2,0.48,0.001149,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.9,3.99337,1.2,0.9,0.004604,1.2,0.9,0.00138,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,1.2,4.07033,1.2,1.2,0.004472,1.2,1.2,0.001903,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,1.8,4.29798,1.2,1.8,0.012601,1.2,1.8,0.002366,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.06,9.3991,3.0,0.06,0.004279,3.0,0.06,0.001143,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.24,9.35874,3.0,0.24,0.004238,3.0,0.24,0.001136,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.48,9.43303,3.0,0.48,0.003976,3.0,0.48,0.001134,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.9,9.63738,3.0,0.9,0.00415,3.0,0.9,0.00122,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,1.2,9.67026,3.0,1.2,0.004231,3.0,1.2,0.001317,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,1.8,9.85453,3.0,1.8,0.007556,3.0,1.8,0.001663,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.06,12.5346,4.0,0.06,0.003847,4.0,0.06,0.001144,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.24,12.5008,4.0,0.24,0.004107,4.0,0.24,0.001101,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.48,12.7371,4.0,0.48,0.004003,4.0,0.48,0.001122,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.9,12.5943,4.0,0.9,0.004077,4.0,0.9,0.001222,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,1.2,12.7106,4.0,1.2,0.004018,4.0,1.2,0.001287,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,1.8,13.0839,4.0,1.8,0.006793,4.0,1.8,0.001568,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.06,15.4808,5.0,0.06,0.003794,5.0,0.06,0.00112,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.24,15.6368,5.0,0.24,0.004024,5.0,0.24,0.001114,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.48,15.6151,5.0,0.48,0.00394,5.0,0.48,0.001136,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.9,15.8657,5.0,0.9,0.003972,5.0,0.9,0.001211,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,1.2,15.9367,5.0,1.2,0.004025,5.0,1.2,0.001267,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,1.8,16.0212,5.0,1.8,0.006207,5.0,1.8,0.001471,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.06,0.345107,0.1,0.06,0.004097,0.1,0.06,0.001065,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.24,0.400669,0.1,0.24,0.005058,0.1,0.24,0.001143,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.48,0.461807,0.1,0.48,0.004078,0.1,0.48,0.001711,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.9,0.611732,0.1,0.9,0.005939,0.1,0.9,0.003606,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,1.2,0.650215,0.1,1.2,0.004953,0.1,1.2,0.005419,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,1.8,0.820245,0.1,1.8,0.017622,0.1,1.8,0.009376,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.06,1.58525,0.5,0.06,0.004108,0.5,0.06,0.001178,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.24,1.6358,0.5,0.24,0.004342,0.5,0.24,0.001123,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.48,1.69257,0.5,0.48,0.004144,0.5,0.48,0.001258,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,0.9,1.81364,0.5,0.9,0.005133,0.5,0.9,0.001918,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,1.2,1.90678,0.5,1.2,0.004502,0.5,1.2,0.002453,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.5,1.8,2.16315,0.5,1.8,0.014635,0.5,1.8,0.003606,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.06,3.75875,1.2,0.06,0.004045,1.2,0.06,0.001126,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.24,3.92988,1.2,0.24,0.004552,1.2,0.24,0.001112,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.48,3.98154,1.2,0.48,0.004381,1.2,0.48,0.001149,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,0.9,3.99337,1.2,0.9,0.004604,1.2,0.9,0.00138,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,1.2,4.07033,1.2,1.2,0.004472,1.2,1.2,0.001903,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,1.2,1.8,4.29798,1.2,1.8,0.012601,1.2,1.8,0.002366,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.06,9.3991,3.0,0.06,0.004279,3.0,0.06,0.001143,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.24,9.35874,3.0,0.24,0.004238,3.0,0.24,0.001136,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.48,9.43303,3.0,0.48,0.003976,3.0,0.48,0.001134,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,0.9,9.63738,3.0,0.9,0.00415,3.0,0.9,0.00122,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,1.2,9.67026,3.0,1.2,0.004231,3.0,1.2,0.001317,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,3.0,1.8,9.85453,3.0,1.8,0.007556,3.0,1.8,0.001663,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.06,12.5346,4.0,0.06,0.003847,4.0,0.06,0.001144,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.24,12.5008,4.0,0.24,0.004107,4.0,0.24,0.001101,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.48,12.7371,4.0,0.48,0.004003,4.0,0.48,0.001122,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,0.9,12.5943,4.0,0.9,0.004077,4.0,0.9,0.001222,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,1.2,12.7106,4.0,1.2,0.004018,4.0,1.2,0.001287,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,4.0,1.8,13.0839,4.0,1.8,0.006793,4.0,1.8,0.001568,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.06,15.4808,5.0,0.06,0.003794,5.0,0.06,0.00112,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.24,15.6368,5.0,0.24,0.004024,5.0,0.24,0.001114,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.48,15.6151,5.0,0.48,0.00394,5.0,0.48,0.001136,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,0.9,15.8657,5.0,0.9,0.003972,5.0,0.9,0.001211,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,1.2,15.9367,5.0,1.2,0.004025,5.0,1.2,0.001267,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,5.0,1.8,16.0212,5.0,1.8,0.006207,5.0,1.8,0.001471,6x6,cell_rise_rise_power_fall_power
NAND2X1,Y,0.1,0.06,0.488183,0.1,0.06,0.196856,0.1,0.06,0.250211,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.24,0.483747,0.1,0.24,0.235047,0.1,0.24,0.248726,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.48,0.543116,0.1,0.48,0.290428,0.1,0.48,0.305263,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.9,0.684919,0.1,0.9,0.340902,0.1,0.9,0.375961,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,1.2,0.839726,0.1,1.2,0.358915,0.1,1.2,0.455492,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,1.8,1.03362,0.1,1.8,0.389612,0.1,1.8,0.555835,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.06,2.36372,0.5,0.06,0.907847,0.5,0.06,1.32949,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.24,2.37877,0.5,0.24,0.944572,0.5,0.24,1.24556,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.48,2.37277,0.5,0.48,0.995535,0.5,0.48,1.22376,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.9,2.3753,0.5,0.9,1.0785,0.5,0.9,1.213,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,1.2,2.3991,0.5,1.2,1.14825,0.5,1.2,1.22175,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,1.8,2.40769,0.5,1.8,1.28501,0.5,1.8,1.35774,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.06,5.64658,1.2,0.06,2.08986,1.2,0.06,3.04081,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.24,6.00114,1.2,0.24,2.20125,1.2,0.24,2.99608,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.48,5.95567,1.2,0.48,2.23366,1.2,0.48,2.97542,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.9,5.60293,1.2,0.9,2.30164,1.2,0.9,2.93016,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,1.2,5.7025,1.2,1.2,2.38112,1.2,1.2,2.91338,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,1.8,5.64154,1.2,1.8,2.49796,1.2,1.8,2.89376,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.06,14.1949,3.0,0.06,5.18934,3.0,0.06,7.60153,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.24,14.0416,3.0,0.24,5.45053,3.0,0.24,7.92348,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.48,14.012,3.0,0.48,5.4474,3.0,0.48,7.44929,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.9,14.1296,3.0,0.9,5.49974,3.0,0.9,7.26413,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,1.2,14.0914,3.0,1.2,5.56888,3.0,1.2,7.45381,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,1.8,14.1643,3.0,1.8,5.63577,3.0,1.8,7.25406,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.06,18.7835,4.0,0.06,7.10326,4.0,0.06,10.0561,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.24,18.6498,4.0,0.24,7.05725,4.0,0.24,9.85202,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.48,18.6761,4.0,0.48,7.10421,4.0,0.48,9.82611,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.9,18.7672,4.0,0.9,7.09768,4.0,0.9,9.9514,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,1.2,18.6577,4.0,1.2,7.2538,4.0,1.2,9.7048,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,1.8,18.7288,4.0,1.8,7.38668,4.0,1.8,10.0971,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,0.06,23.2924,5.0,0.06,8.7285,5.0,0.06,12.204,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,0.24,23.285,5.0,0.24,8.74815,5.0,0.24,12.0829,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,0.48,23.2062,5.0,0.48,8.80663,5.0,0.48,12.1526,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,0.9,23.2937,5.0,0.9,8.97797,5.0,0.9,12.2541,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,1.2,23.3265,5.0,1.2,8.93001,5.0,1.2,12.2752,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,5.0,1.8,23.335,5.0,1.8,9.19296,5.0,1.8,12.3107,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.06,0.488183,0.1,0.06,0.196856,0.1,0.06,0.250211,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.24,0.483747,0.1,0.24,0.235047,0.1,0.24,0.248726,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.48,0.543116,0.1,0.48,0.290428,0.1,0.48,0.305263,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,0.9,0.684919,0.1,0.9,0.340902,0.1,0.9,0.375961,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,1.2,0.839726,0.1,1.2,0.358915,0.1,1.2,0.455492,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.1,1.8,1.03362,0.1,1.8,0.389612,0.1,1.8,0.555835,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.06,2.36372,0.5,0.06,0.907847,0.5,0.06,1.32949,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.24,2.37877,0.5,0.24,0.944572,0.5,0.24,1.24556,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.48,2.37277,0.5,0.48,0.995535,0.5,0.48,1.22376,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,0.9,2.3753,0.5,0.9,1.0785,0.5,0.9,1.213,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,1.2,2.3991,0.5,1.2,1.14825,0.5,1.2,1.22175,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,0.5,1.8,2.40769,0.5,1.8,1.28501,0.5,1.8,1.35774,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.06,5.64658,1.2,0.06,2.08986,1.2,0.06,3.04081,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.24,6.00114,1.2,0.24,2.20125,1.2,0.24,2.99608,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.48,5.95567,1.2,0.48,2.23366,1.2,0.48,2.97542,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,0.9,5.60293,1.2,0.9,2.30164,1.2,0.9,2.93016,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,1.2,5.7025,1.2,1.2,2.38112,1.2,1.2,2.91338,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,1.2,1.8,5.64154,1.2,1.8,2.49796,1.2,1.8,2.89376,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.06,14.1949,3.0,0.06,5.18934,3.0,0.06,7.60153,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.24,14.0416,3.0,0.24,5.45053,3.0,0.24,7.92348,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.48,14.012,3.0,0.48,5.4474,3.0,0.48,7.44929,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,0.9,14.1296,3.0,0.9,5.49974,3.0,0.9,7.26413,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,1.2,14.0914,3.0,1.2,5.56888,3.0,1.2,7.45381,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,3.0,1.8,14.1643,3.0,1.8,5.63577,3.0,1.8,7.25406,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.06,18.7835,4.0,0.06,7.10326,4.0,0.06,10.0561,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.24,18.6498,4.0,0.24,7.05725,4.0,0.24,9.85202,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.48,18.6761,4.0,0.48,7.10421,4.0,0.48,9.82611,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,0.9,18.7672,4.0,0.9,7.09768,4.0,0.9,9.9514,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,1.2,18.6577,4.0,1.2,7.2538,4.0,1.2,9.7048,6x6,rise_transition_cell_fall_fall_transition
NAND2X1,Y,4.0,1.8,18.7288,4.0,1.8,7.38668,4.0,1.8,10.0971,6x6,rise_transition_cell_fall_fall_transition
